route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"2-HBG-F-mjp-1","T2_2","17067309.T2.2-HBG-F-mjp-1.14.H","2-HBG-F-mjp-1.14.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067315.T2.2-HBG-F-mjp-1.14.H","2-HBG-F-mjp-1.14.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067321.T2.2-HBG-F-mjp-1.14.H","2-HBG-F-mjp-1.14.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067327.T2.2-HBG-F-mjp-1.14.H","2-HBG-F-mjp-1.14.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067333.T2.2-HBG-F-mjp-1.14.H","2-HBG-F-mjp-1.14.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067339.T2.2-HBG-F-mjp-1.14.H","2-HBG-F-mjp-1.14.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067346.T2.2-HBG-F-mjp-1.14.H","2-HBG-F-mjp-1.14.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067352.T2.2-HBG-F-mjp-1.14.H","2-HBG-F-mjp-1.14.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067358.T2.2-HBG-F-mjp-1.14.H","2-HBG-F-mjp-1.14.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067364.T2.2-HBG-F-mjp-1.14.H","2-HBG-F-mjp-1.14.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067221.T2.2-HBG-F-mjp-1.15.H","2-HBG-F-mjp-1.15.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067223.T2.2-HBG-F-mjp-1.15.H","2-HBG-F-mjp-1.15.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067227.T2.2-HBG-F-mjp-1.15.H","2-HBG-F-mjp-1.15.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067225.T2.2-HBG-F-mjp-1.16.H","2-HBG-F-mjp-1.16.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067229.T2.2-HBG-F-mjp-1.16.H","2-HBG-F-mjp-1.16.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067235.T2.2-HBG-F-mjp-1.16.H","2-HBG-F-mjp-1.16.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067240.T2.2-HBG-F-mjp-1.16.H","2-HBG-F-mjp-1.16.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067245.T2.2-HBG-F-mjp-1.16.H","2-HBG-F-mjp-1.16.H","City (Flinders Street)","0"
"2-HBG-F-mjp-1","T2_2","17067365.T2.2-HBG-F-mjp-1.33.R","2-HBG-F-mjp-1.33.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067367.T2.2-HBG-F-mjp-1.34.R","2-HBG-F-mjp-1.34.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067560.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067562.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067564.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067568.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067573.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067578.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067582.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067587.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067593.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067599.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067605.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067611.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067617.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067623.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067629.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067635.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067641.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067647.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067653.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067659.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067665.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067674.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067680.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067686.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067692.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067698.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067729.T2.2-HBG-F-mjp-1.35.R","2-HBG-F-mjp-1.35.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067566.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067570.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067575.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067580.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067585.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067590.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067596.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067602.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067608.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067614.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067620.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067626.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067632.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067638.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067644.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067650.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067656.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067662.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067671.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067677.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067683.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067689.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067695.T2.2-HBG-F-mjp-1.36.R","2-HBG-F-mjp-1.36.R","Hurstbridge","1"
"2-HBG-F-mjp-1","T2_2","17067668.T2.2-HBG-F-mjp-1.37.R","2-HBG-F-mjp-1.37.R","Hurstbridge","1"
"2-LIL-F-mjp-1","T2_2","17068707.T2.2-LIL-F-mjp-1.1.H","2-LIL-F-mjp-1.1.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068712.T2.2-LIL-F-mjp-1.32.H","2-LIL-F-mjp-1.32.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068717.T2.2-LIL-F-mjp-1.32.H","2-LIL-F-mjp-1.32.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068721.T2.2-LIL-F-mjp-1.32.H","2-LIL-F-mjp-1.32.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068725.T2.2-LIL-F-mjp-1.32.H","2-LIL-F-mjp-1.32.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068729.T2.2-LIL-F-mjp-1.32.H","2-LIL-F-mjp-1.32.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068732.T2.2-LIL-F-mjp-1.32.H","2-LIL-F-mjp-1.32.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068736.T2.2-LIL-F-mjp-1.32.H","2-LIL-F-mjp-1.32.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068747.T2.2-LIL-F-mjp-1.32.H","2-LIL-F-mjp-1.32.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068752.T2.2-LIL-F-mjp-1.32.H","2-LIL-F-mjp-1.32.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068757.T2.2-LIL-F-mjp-1.32.H","2-LIL-F-mjp-1.32.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068760.T2.2-LIL-F-mjp-1.32.H","2-LIL-F-mjp-1.32.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068762.T2.2-LIL-F-mjp-1.32.H","2-LIL-F-mjp-1.32.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068764.T2.2-LIL-F-mjp-1.32.H","2-LIL-F-mjp-1.32.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068742.T2.2-LIL-F-mjp-1.32.H","2-LIL-F-mjp-1.32.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068958.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068962.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068966.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068970.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068973.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068976.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068980.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068983.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068988.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068991.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068995.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068999.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069003.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069007.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069011.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069015.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069019.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069023.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069027.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069031.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069035.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069039.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069043.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069047.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069051.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069054.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069056.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069059.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069062.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069065.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069067.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069071.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069069.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069073.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069075.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069077.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069079.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069081.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17069083.T2.2-LIL-F-mjp-1.33.H","2-LIL-F-mjp-1.33.H","Lilydale","0"
"2-LIL-F-mjp-1","T2_2","17068711.T2.2-LIL-F-mjp-1.34.R","2-LIL-F-mjp-1.34.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068715.T2.2-LIL-F-mjp-1.34.R","2-LIL-F-mjp-1.34.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068720.T2.2-LIL-F-mjp-1.34.R","2-LIL-F-mjp-1.34.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068724.T2.2-LIL-F-mjp-1.34.R","2-LIL-F-mjp-1.34.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068728.T2.2-LIL-F-mjp-1.34.R","2-LIL-F-mjp-1.34.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068731.T2.2-LIL-F-mjp-1.34.R","2-LIL-F-mjp-1.34.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068734.T2.2-LIL-F-mjp-1.34.R","2-LIL-F-mjp-1.34.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068739.T2.2-LIL-F-mjp-1.34.R","2-LIL-F-mjp-1.34.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068744.T2.2-LIL-F-mjp-1.34.R","2-LIL-F-mjp-1.34.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068749.T2.2-LIL-F-mjp-1.34.R","2-LIL-F-mjp-1.34.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068754.T2.2-LIL-F-mjp-1.34.R","2-LIL-F-mjp-1.34.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068608.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068612.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068616.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068620.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068624.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068628.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068632.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068636.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068640.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068644.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068648.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068652.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068656.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068660.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068664.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068667.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068670.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068673.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068675.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068677.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068679.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068681.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068683.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068685.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068687.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068689.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068691.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068693.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068695.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068698.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068699.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068701.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068703.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068705.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068708.T2.2-LIL-F-mjp-1.53.R","2-LIL-F-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068590.T2.2-LIL-F-mjp-1.67.R","2-LIL-F-mjp-1.67.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068593.T2.2-LIL-F-mjp-1.67.R","2-LIL-F-mjp-1.67.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068596.T2.2-LIL-F-mjp-1.67.R","2-LIL-F-mjp-1.67.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068599.T2.2-LIL-F-mjp-1.67.R","2-LIL-F-mjp-1.67.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068602.T2.2-LIL-F-mjp-1.67.R","2-LIL-F-mjp-1.67.R","City (Flinders Street)","1"
"2-LIL-F-mjp-1","T2_2","17068605.T2.2-LIL-F-mjp-1.67.R","2-LIL-F-mjp-1.67.R","City (Flinders Street)","1"
"2-PKM-F-mjp-1","T2_2","17069135.T2.2-PKM-F-mjp-1.12.H","2-PKM-F-mjp-1.12.H","City (Flinders Street)","0"
"2-PKM-F-mjp-1","T2_2","17069139.T2.2-PKM-F-mjp-1.12.H","2-PKM-F-mjp-1.12.H","City (Flinders Street)","0"
"2-PKM-F-mjp-1","T2_2","17069114.T2.2-PKM-F-mjp-1.14.H","2-PKM-F-mjp-1.14.H","City (Flinders Street)","0"
"2-PKM-F-mjp-1","T2_2","17069119.T2.2-PKM-F-mjp-1.14.H","2-PKM-F-mjp-1.14.H","City (Flinders Street)","0"
"2-PKM-F-mjp-1","T2_2","17069123.T2.2-PKM-F-mjp-1.14.H","2-PKM-F-mjp-1.14.H","City (Flinders Street)","0"
"2-PKM-F-mjp-1","T2_2","17069129.T2.2-PKM-F-mjp-1.14.H","2-PKM-F-mjp-1.14.H","City (Flinders Street)","0"
"2-PKM-F-mjp-1","T2_2","17069857.T2.2-PKM-F-mjp-1.15.H","2-PKM-F-mjp-1.15.H","City (Flinders Street)","0"
"2-PKM-F-mjp-1","T2_2","17069860.T2.2-PKM-F-mjp-1.15.H","2-PKM-F-mjp-1.15.H","City (Flinders Street)","0"
"2-PKM-F-mjp-1","T2_2","17069988.T2.2-PKM-F-mjp-1.15.H","2-PKM-F-mjp-1.15.H","City (Flinders Street)","0"
"2-PKM-F-mjp-1","T2_2","17069992.T2.2-PKM-F-mjp-1.15.H","2-PKM-F-mjp-1.15.H","City (Flinders Street)","0"
"2-PKM-F-mjp-1","T2_2","17069996.T2.2-PKM-F-mjp-1.15.H","2-PKM-F-mjp-1.15.H","City (Flinders Street)","0"
